Time[s],Electron Density [m^-3],Argon Density [m^-3],AR4SM,AR4SR,AR4SPM,AR4SPR,AR4P,AR4D,AR+,AR2*,AR2+
3.8458473738955945e-08,8942016004096.0,2.3967308393889137e+19,40744807038976.0,80867900784640.0,9131597496320.0,65441523302400.0,39083191566336.0,707130163200.0,784425484288.0,50408928051200.0,166988169216.0
3.908462531398982e-08,8966511788032.0,2.396730619486588e+19,40866882256896.0,81060704550912.0,9153058701312.0,65566404509696.0,39049641328640.0,707863248896.0,782689959936.0,50747198668800.0,167210450944.0
3.971934603441696e-08,8990414077952.0,2.3967303995842626e+19,40982686990336.0,81241487441920.0,9173173534720.0,65682158911488.0,39017055780864.0,708557275136.0,780995330048.0,51071149932544.0,167422918656.0
4.0362749587075086e-08,9013875965952.0,2.3967303995842626e+19,41092372234240.0,81410618556416.0,9191993376768.0,65789231104000.0,38985988571136.0,709226201088.0,779430068224.0,51381037694976.0,167626113024.0
4.1014953211515603e-08,9036876480512.0,2.396730179681937e+19,41196172869632.0,81568727040000.0,9209581142016.0,65888061489152.0,38955797970944.0,709863669760.0,777911140352.0,51677134585856.0,167826046976.0
4.167608125271727e-08,9059366338560.0,2.396729959779611e+19,41294487355392.0,81716609810432.0,9226016522240.0,65979224686592.0,38926270070784.0,710464176128.0,776383430656.0,51959696457728.0,168017526784.0
4.234625450294516e-08,9081379094528.0,2.396729739877286e+19,41387546378240.0,81854828904448.0,9241360334848.0,66063152709632.0,38897392287744.0,711029489664.0,774857555968.0,52229021106176.0,168196947968.0
4.302559730717803e-08,9102945157120.0,2.3967295199749603e+19,41475593207808.0,81983879249920.0,9255668154368.0,66140264988672.0,38869156233216.0,711561314304.0,773340200960.0,52485397938176.0,168363163648.0
4.371423401039465e-08,9124098080768.0,2.3967293000726348e+19,41558854336512.0,82104272551936.0,9268995555328.0,66210959982592.0,38841536741376.0,712061222912.0,771834970112.0,52729145720832.0,168516059136.0
4.441229251028744e-08,9144868274176.0,2.3967293000726348e+19,41637560451072.0,82216503738368.0,9281396015104.0,66275627761664.0,38814508646400.0,712530853888.0,770343567360.0,52960587415552.0,168655994880.0
4.5119900704548854e-08,9164861472768.0,2.3967290801703092e+19,41710365179904.0,82318735704064.0,9292638846976.0,66332649324544.0,38780576727040.0,712896413696.0,768500498432.0,53180020817920.0,168779448320.0
4.5837190043585e-08,9162881761280.0,2.3967288602679837e+19,41696284901376.0,82287018377216.0,9287545913344.0,66274239447040.0,38388707098624.0,709424971776.0,750575288320.0,53380089118720.0,168191688704.0
4.6564291977801986e-08,9128774729728.0,2.3967288602679837e+19,41545847799808.0,82028280152064.0,9255201538048.0,66020689575936.0,37531290697728.0,700375957504.0,715736481792.0,53535907512320.0,165649596416.0
4.7301341510319617e-08,9064896528384.0,2.3967290801703092e+19,41256763785216.0,81521381736448.0,9193529540608.0,65555209912320.0,36312191074304.0,686278967296.0,671540314112.0,53624281497600.0,161038827520.0
4.804847364425768e-08,8973327532032.0,2.3967293000726348e+19,40828441460736.0,80753245290496.0,9101303087104.0,64867985784832.0,34813880827904.0,667659993088.0,622691745792.0,53626416398336.0,154754318336.0
4.880582693544966e-08,8855825154048.0,2.3967295199749603e+19,40261770018816.0,79716841160704.0,8977975869440.0,63954718031872.0,33099620548608.0,645009440768.0,571945123840.0,53527195942912.0,147277987840.0
4.9573543492442695e-08,8713652928512.0,2.396729959779611e+19,39560599830528.0,78410701340672.0,8823784865792.0,62817025654784.0,31214729691136.0,618723803136.0,520601960448.0,53314414706688.0,139004395520.0
5.0351761871070266e-08,8548636426240.0,2.396730619486588e+19,38726889635840.0,76835178151936.0,8638935072768.0,61456804478976.0,29200589258752.0,589322846208.0,470014361600.0,52978438373376.0,130226814976.0
5.11406277325932e-08,8362631626752.0,2.3967312791935648e+19,37762472345600.0,74992729456640.0,8423823900672.0,59877586108416.0,27089872879616.0,557324894208.0,421063786496.0,52511859802112.0,121181102080.0
5.1940286738272334e-08,8157504995328.0,2.3967319389005414e+19,36669482860544.0,72887591501824.0,8179045892096.0,58084542119936.0,24908230819840.0,523231985664.0,374297067520.0,51909121540096.0,112044843008.0
5.275088810208218e-08,7935146065920.0,2.3967328185098437e+19,35450118995968.0,70524956835840.0,7905322467328.0,56083875889152.0,22676255014912.0,487533314048.0,330056531968.0,51166243192832.0,102945980416.0
5.357257393256987e-08,7697509908480.0,2.396733698119146e+19,34106461126656.0,67910366134272.0,7603439009792.0,53882419937280.0,20410982727680.0,450708701184.0,288588529664.0,50280594931712.0,93977845760.0
5.440550765456464e-08,7446640721920.0,2.396734577728448e+19,32640258277376.0,65049162940416.0,7274199777280.0,51487291998208.0,18127385526272.0,413232791552.0,250094862336.0,49250725527552.0,85211791360.0
5.5249831376613656e-08,7185266376704.0,2.396735677240076e+19,31054563901440.0,61945537363968.0,6918641287168.0,48907459493888.0,15834123599872.0,375525310464.0,214848634880.0,48076131663872.0,76725772288.0
5.610570852354613e-08,6916114219008.0,2.3967367767517037e+19,29351154286592.0,58602660298752.0,6537667411968.0,46151222951936.0,13547785420800.0,338072305664.0,182938370048.0,46757228576768.0,68575006720.0
5.697329541476393e-08,6641540923392.0,2.396738096165657e+19,27527993098240.0,55020670156800.0,6131734806528.0,43224487952384.0,11293202317312.0,301399670784.0,154318077952.0,45295681404928.0,60766355456.0
5.7852751922382595e-08,6364100296704.0,2.3967394155796103e+19,25581506789376.0,51197331374080.0,5701338398720.0,40134724550656.0,9105654677504.0,265999089664.0,128901677056.0,43694728151040.0,53266853888.0
5.874423791851768e-08,6089580478464.0,2.3967407349935636e+19,23509564653568.0,47128835522560.0,5247776325632.0,36897602666496.0,7043214213120.0,232203747328.0,106417971200.0,41959917879296.0,45965430784.0
5.964792393342577e-08,5835283496960.0,2.396742054407517e+19,21331030573056.0,42849047412736.0,4777099395072.0,33564055830528.0,5225815998464.0,199722860544.0,85364924416.0,40102218694656.0,38302445568.0
6.056396983922241e-08,5719361323008.0,2.3967433738214703e+19,19189377007616.0,38614541008896.0,4316253126656.0,30312602009600.0,3800986025984.0,165896650752.0,62812217344.0,38146758672384.0,28585674752.0
6.149254971887785e-08,5755277148160.0,2.3967446932354236e+19,17227312005120.0,34686443192320.0,3889038098432.0,27286124363776.0,2740459929600.0,132518715392.0,43818950656.0,36128891600896.0,19175124992.0
6.243383410264869e-08,5799406993408.0,2.396745792747051e+19,15442866339840.0,31073194999808.0,3496780234752.0,24490794811392.0,1952036945920.0,103540768768.0,30828759040.0,34080271892480.0,12401306624.0
6.33879935207915e-08,5823221727232.0,2.396746892258679e+19,13821577003008.0,27760021995520.0,3138296741888.0,21916341501952.0,1379340910592.0,80486662144.0,22255931392.0,32027868921856.0,8279330816.0
6.435521271441758e-08,5820420456448.0,2.3967477718679814e+19,12353141735424.0,24734280450048.0,2812547170304.0,19554566668288.0,968870985728.0,62353534976.0,16443608064.0,29994623434752.0,5839996416.0
6.533566221378351e-08,5788958982144.0,2.3967486514772836e+19,11022607843328.0,21984157106176.0,2516449230848.0,17400931024896.0,677288411136.0,48140247040.0,12374633472.0,27999216861184.0,4301267456.0
6.632951965457323e-08,5728819478528.0,2.396749531086586e+19,9819491663872.0,19494317588480.0,2247933558784.0,15446013116416.0,471159439360.0,37037772800.0,9436566528.0,26056320876544.0,3265898240.0
6.733698398875276e-08,5655721672704.0,2.3967501907935625e+19,8732576579584.0,17248731267072.0,2004391690240.0,13679422603264.0,326147014656.0,28394821632.0,7259589120.0,24177278976000.0,2530775296.0
6.835822574657868e-08,5574954582016.0,2.396750850500539e+19,7752217264128.0,15230017994752.0,1783860297728.0,12088727568384.0,224635748352.0,21690404864.0,5614219776.0,22370672705536.0,1985930752.0
6.939343677458965e-08,5490931662848.0,2.3967512903051903e+19,6869613543424.0,13420465225728.0,1584577249280.0,10660862754816.0,153933758464.0,16508426240.0,4353061376.0,20642795618304.0,1569577344.0
7.044281602475166e-08,5405752688640.0,2.3967517301098414e+19,6076538814464.0,11802639335424.0,1404904013824.0,9382737739776.0,104941330432.0,12517847040.0,3377441024.0,18998034956288.0,1244836480.0
7.150654823817604e-08,5319558168576.0,2.3967521699144925e+19,5365324316672.0,10359715921920.0,1243300495360.0,8241555177472.0,71168393216.0,9456243712.0,2618583040.0,17439180980224.0,988303168.0
7.258483236682879e-08,5233159700480.0,2.3967526097191436e+19,4728689786880.0,9075791233024.0,1098233479168.0,7225112788992.0,48007356416.0,7116128256.0,2026814976.0,15967693307904.0,784223616.0
7.367787446810325e-08,5146562002944.0,2.396752829621469e+19,4159895240704.0,7935903662080.0,968276312064.0,6321876238336.0,32211003392.0,5334495232.0,1565135488.0,14583925309440.0,621332544.0
7.478586638853812e-08,5059381821440.0,2.3967530495237947e+19,3652695359488.0,6926036893696.0,852101365760.0,5520983851008.0,21494851584.0,3983294720.0,1205250304.0,13287298170880.0,491190624.0
7.590901418552676e-08,4971249532928.0,2.3967532694261203e+19,3201296498688.0,6033216897024.0,748461555712.0,4812344131584.0,14264730624.0,2962576128.0,925235776.0,12076467617792.0,387284288.0
7.70475310218899e-08,4881795514368.0,2.3967534893284454e+19,2800346464256.0,5245501440000.0,656193159168.0,4186643103744.0,9414093824.0,2194634752.0,707921920.0,10949469667328.0,304469152.0
7.820162295502087e-08,4790632841216.0,2.3967537092307714e+19,2444897550336.0,4551911931904.0,574212079616.0,3635297648640.0,6177843712.0,1619187072.0,539758464.0,9903815000064.0,238617312.0
7.93715102531678e-08,4697343655936.0,2.3967537092307714e+19,2130405752832.0,3942427918336.0,501516369920.0,3150458388480.0,4031002880.0,1189757824.0,410048928.0,8936615837696.0,186399152.0
8.055739186829669e-08,4601542606848.0,2.3967537092307714e+19,1852715040768.0,3407921020928.0,437188460544.0,2724961714176.0,2615022592.0,870631232.0,310341248.0,8044674023424.0,145118144.0
8.17595093849377e-08,4503298899968.0,2.3967537092307714e+19,1608004141056.0,2940098838528.0,380376678400.0,2352291512320.0,1686621952.0,634473088.0,233974048.0,7224532402176.0,112590272.0
8.297806175505686e-08,4402211979264.0,2.3967537092307714e+19,1392783130624.0,2531477946368.0,330297409536.0,2026558717952.0,1081424128.0,460455616.0,175689504.0,6472589115392.0,87043592.0
8.421329056318427e-08,4297685204992.0,2.3967537092307714e+19,1203885965312.0,2175289786368.0,286241390592.0,1742431322112.0,689306368.0,332793152.0,131362352.0,5785129582592.0,67047472.0
8.546542318299544e-08,4188986408960.0,2.3967534893284454e+19,1038436007936.0,1865441345536.0,247562485760.0,1495103438848.0,436803712.0,239562016.0,97761776.0,5158384173056.0,51449048.0
8.673467988273842e-08,4075183669248.0,2.3967534893284454e+19,893826301952.0,1596459712512.0,213673639936.0,1280253886464.0,275235552.0,171802416.0,72362832.0,4588574867456.0,39321864.0
8.802130224694338e-08,3955042549760.0,2.3967532694261203e+19,767697485824.0,1363436896256.0,184042110976.0,1094003982336.0,172512176.0,122812064.0,53187568.0,4071947763712.0,29922206.0
8.932553186014049e-08,3826850725888.0,2.3967530495237947e+19,657925734400.0,1161995616256.0,158187307008.0,932890869760.0,107712624.0,87635704.0,38672992.0,3604821835776.0,22654812.0
9.064759609600516e-08,3688217444352.0,2.396752829621469e+19,562597265408.0,988224749568.0,135675412480.0,793817776128.0,67252840.0,62651440.0,27529316.0,3183598370816.0,17037862.0
9.198775785534963e-08,3536766107648.0,2.396752829621469e+19,479993823232.0,838649118720.0,116115660800.0,674030551040.0,42447484.0,45277092.0,18669010.0,2804795047936.0,12676321.0
9.334624451184936e-08,3387035746304.0,2.3967526097191436e+19,408576360448.0,710177652736.0,99157090304.0,571078017024.0,26870740.0,32729408.0,12798986.0,2465054326784.0,9349761.0
9.472332607174394e-08,3246783201280.0,2.3967521699144925e+19,346977796096.0,600073043968.0,84487757824.0,482788605952.0,16919240.0,23469476.0,9082784.0,2161171234816.0,6914477.0
9.611923701413616e-08,3115371986944.0,2.3967519500121674e+19,293975130112.0,505913901056.0,71827865600.0,407239524352.0,10608540.0,16713643.0,6543415.5,1890089304064.0,5129357.5
9.753425445069296e-08,2992214900736.0,2.3967517301098414e+19,248479236096.0,425569419264.0,60927569920.0,342736666624.0,6628816.5,11827006.0,4736023.0,1648918134784.0,3806914.25
9.896862707137188e-08,2876768256000.0,2.396751510207516e+19,209522229248.0,357167104000.0,51564269568.0,287789842432.0,4130020.0,8318120.5,3425728.5,1434935099392.0,2820329.75
1.0042262488241249e-07,2768528474112.0,2.3967512903051903e+19,176246194176.0,299064524800.0,43540140032.0,241090527232.0,2566729.25,5815289.0,2469983.5,1245586128896.0,2082647.125
1.0189651078462705e-07,2667027890176.0,2.396750850500539e+19,147893452800.0,249825492992.0,36679991296.0,201493577728.0,1591864.125,4041540.75,1772961.875,1078488727552.0,1531703.375
1.0339056899510981e-07,2571832131584.0,2.3967506305982136e+19,123795800064.0,208195993600.0,30828855296.0,167998128128.0,985516.125,2792286.0,1266205.375,931427647488.0,1121465.125
1.0490506241467301e-07,2482537234432.0,2.3967501907935625e+19,103366369280.0,173084049408.0,25850294272.0,139731910656.0,609243.8125,1917848.875,899470.6875,802352660480.0,817242.4375
1.0644027526041101e-07,2398767808512.0,2.396749970891237e+19,86090899456.0,143541010432.0,21624408064.0,115936534528.0,376199.25,1309515.125,635466.3125,689373773824.0,592674.6875
1.0799649174941807e-07,2320173105152.0,2.396749531086586e+19,71520083968.0,118744711168.0,18046136320.0,95954239488.0,232094.25,888885.0,446473.59375,590755463168.0,427710.03125
1.0957400320421586e-07,2246426755072.0,2.3967493111842603e+19,59262402560.0,97984380928.0,15023662080.0,79215927296.0,143099.765625,599811.8125,311950.34375,504910249984.0,307133.21875
1.111730867364713e-07,2177224146944.0,2.396748871379609e+19,48977719296.0,80647069696.0,12476967936.0,65230487552.0,88193.25,402358.125,216748.21875,430391459840.0,219446.546875
1.1279405498498819e-07,2112280461312.0,2.3967486514772836e+19,40371347456.0,66205507584.0,10336508928.0,53575176192.0,54341.2265625,268306.75,149761.890625,365885652992.0,156004.21875
1.1443719927228813e-07,2051329753088.0,2.3967482116726325e+19,33188644864.0,54207225856.0,8541990912.0,43886968832.0,33478.62890625,177851.375,102899.8125,310204235776.0,110338.796875
1.1610282513174754e-07,1994123247616.0,2.3967477718679814e+19,27210405888.0,44265259008.0,7041333248.0,35855212544.0,20624.958984375,117188.8984375,70305.96875,262276726784.0,77640.21875
1.1779123809674277e-07,1940428161024.0,2.396747551965656e+19,22248275968.0,36049219584.0,5789625344.0,29214492672.0,12706.18359375,76755.46875,47766.6953125,221141204992.0,54348.8046875
1.1950274370065017e-07,1890026520576.0,2.3967471121610047e+19,18140944384.0,29277902848.0,4748262912.0,23738779648.0,7827.43798828125,49970.6875,32270.294921875,185936838656.0,37845.5859375
1.212376758985556e-07,1842714116096.0,2.3967466723563536e+19,14750676992.0,23712610304.0,3884155904.0,19236098048.0,4821.40087890625,32336.697265625,21677.767578125,155895922688.0,26214.380859375
1.2299634022383546e-07,1798299582464.0,2.3967462325517025e+19,11960202240.0,19151290368.0,3169018624.0,15543845888.0,2969.064453125,20798.921875,14479.265625,130336161792.0,18060.859375
1.2477904931529338e-07,1756603351040.0,2.396745792747051e+19,9669980160.0,15423396864.0,2578740992.0,12524700672.0,1827.62109375,13296.681640625,9615.7861328125,108653346816.0,12376.185546875
1.2658617265515204e-07,1717456994304.0,2.3967453529424003e+19,7795745792.0,12385334272.0,2092823424.0,10062976000.0,1124.2169189453125,8448.3779296875,6348.89697265625,90314088448.0,8434.2724609375
1.2841799446050572e-07,1680702570496.0,2.3967451330400748e+19,6266444800.0,9916668928.0,1693902208.0,8061593088.0,690.9326171875,5335.06103515625,4167.6005859375,74849525760.0,5716.19189453125
1.3027489842443174e-07,1646191837184.0,2.3967446932354236e+19,5022272512.0,7916556288.0,1367293056.0,6439218688.0,424.1282348632813,3348.187744140625,2719.63427734375,61848526848.0,3852.3134765625
1.3215719718573382e-07,1613785333760.0,2.3967442534307725e+19,4013100544.0,6300902912.0,1100626944.0,5127991808.0,259.97088623046875,2088.244873046875,1764.24853515625,50952130560.0,2581.490478515625
1.3406524601577985e-07,1583352381440.0,2.3967438136261214e+19,3197025536.0,4999758848.0,883510720.0,4071436032.0,159.07652282714844,1294.360595703125,1137.6749267578125,41847930880.0,1719.9959716796875
1.359994001859377e-07,1554770165760.0,2.3967433738214703e+19,2539112192.0,3955093760.0,707233216.0,3222672640.0,97.13714599609376,797.2584228515626,729.193603515625,34264858624.0,1139.322265625
1.3796002917843e-07,1527922950144.0,2.396742934016819e+19,2010352896.0,3118955776.0,564520704.0,2542943744.0,59.17663574218751,487.9940185546875,464.5386657714844,27968710656.0,750.2515869140626
1.3994745984291512e-07,1502702338048.0,2.396742494212168e+19,1586724480.0,2451822080.0,449313984.0,2000287744.0,35.95635986328125,296.81927490234375,294.12200927734375,22757738496.0,491.1041259765625
1.4196209008332517e-07,1479006486528.0,2.396741834505191e+19,1248399360.0,1921225472.0,356581728.0,1568433792.0,21.784093856811523,179.40028381347656,185.06817626953125,18458793984.0,319.53045654296875
1.440042893818827e-07,1456739188736.0,2.3967413947005403e+19,979066112.0,1500581504.0,282158560.0,1225859200.0,13.155953407287598,107.74528503417967,115.71914672851562,14923788288.0,206.6273956298828
1.4607442722081032e-07,1435810529280.0,2.396740954895889e+19,765351104.0,1168193664.0,222606608.0,954988992.0,7.9179301261901855,64.29997253417969,71.89842987060547,12026525696.0,132.7902069091797
1.4817287308233065e-07,1416135704576.0,2.396740515091238e+19,596325120.0,906412992.0,175097152.0,741518720.0,4.747874736785889,38.12892532348633,44.385841369628906,9659843584.0,84.80296325683594
