global_case_id,density_group_id,local_case_id,max_reaction_id,max_reaction_label,max_rate_const,count,min,max,mean,median,std,p01,p05,p25,p50,p75,p95,p99,sum,zero_count,nonzero_count,positive_count,negative_count,unique_count
541,19,19,63,AR+ -ELASTIC,1.485e-05,204.0,0.0,1.485e-05,9.295091543697423e-07,1.136e-09,3.48371625386757e-06,0.0,1.3677950000000031e-15,3.23075e-11,1.136e-09,4.96e-08,1.485e-05,1.485e-05,0.00018961986749142744,5.0,199.0,199.0,0.0,180.0
542,19,20,80,H- -ELASTIC,1.434e-05,204.0,0.0,1.434e-05,8.997141276975092e-07,1.1950000000000001e-09,3.3615994942097823e-06,0.0,2.8403400000000054e-15,4.16775e-11,1.1950000000000001e-09,5.18425e-08,1.433e-05,1.433e-05,0.00018354168205029188,5.0,199.0,199.0,0.0,183.0
543,19,21,80,H- -ELASTIC,1.388e-05,204.0,0.0,1.388e-05,8.73355749224312e-07,1.2515e-09,3.2534109091237012e-06,0.0,5.417100000000009e-15,5.1025e-11,1.2515e-09,5.3925e-08,1.387e-05,1.387e-05,0.00017816457284175965,5.0,199.0,199.0,0.0,184.0
544,19,22,80,H- -ELASTIC,1.335e-05,204.0,0.0,1.335e-05,8.425159200297345e-07,1.3225e-09,3.126619427119027e-06,0.0,1.1472200000000016e-14,5.13375e-11,1.3225e-09,5.6534999999999996e-08,1.333e-05,1.333e-05,0.00017187324768606584,5.0,199.0,199.0,0.0,182.0
545,19,23,80,H- -ELASTIC,1.287e-05,204.0,0.0,1.287e-05,8.151147647591366e-07,1.4145e-09,3.0137601223887744e-06,0.0,2.9551000000000026e-14,6.56875e-11,1.4145e-09,5.82025e-08,1.285e-05,1.285e-05,0.00016628341201086386,5.0,199.0,199.0,0.0,181.0
546,19,24,80,H- -ELASTIC,1.242e-05,204.0,0.0,1.242e-05,7.894734829435825e-07,1.6444999999999999e-09,2.907974145032969e-06,0.0,7.959300000000002e-14,6.791499999999999e-11,1.6444999999999999e-09,5.804e-08,1.24e-05,1.24e-05,0.00016105259052049084,5.0,199.0,199.0,0.0,183.0
547,19,25,80,H- -ELASTIC,1.184e-05,204.0,0.0,1.184e-05,7.554617356527982e-07,1.8235000000000002e-09,2.767354963333275e-06,0.0,1.8870000000000002e-13,9.73625e-11,1.8235000000000002e-09,5.86675e-08,1.18e-05,1.18e-05,0.00015411419407317085,5.0,199.0,199.0,0.0,183.0
548,19,26,80,H- -ELASTIC,1.131e-05,204.0,0.0,1.131e-05,7.248979340539256e-07,1.941e-09,2.6406861791292444e-06,0.0,1.84935e-13,1.0694000000000001e-10,1.941e-09,6.126e-08,1.126e-05,1.126e-05,0.00014787917854700082,5.0,199.0,199.0,0.0,182.0
549,19,27,80,H- -ELASTIC,9.615e-06,204.0,0.0,9.615e-06,6.269853375500037e-07,2.8415e-09,2.232052584816954e-06,0.0,5.88725e-13,1.6444999999999999e-10,2.8415e-09,6.473e-08,9.514e-06,9.515e-06,0.00012790500886020076,5.0,199.0,199.0,0.0,184.0
550,19,28,80,H- -ELASTIC,8.351e-06,204.0,0.0,8.351e-06,5.537133701534348e-07,3.814e-09,1.92307218328703e-06,0.0,1.0959000000000002e-12,2.0909999999999998e-10,3.814e-09,6.457500000000001e-08,8.187e-06,8.192939999999999e-06,0.0001129575275113007,5.0,199.0,199.0,0.0,184.0
551,19,29,80,H- -ELASTIC,7.383e-06,204.0,0.0,7.383e-06,4.976717720431403e-07,4.112e-09,1.6851438852213797e-06,0.0,1.0875500000000006e-12,2.31925e-10,4.112e-09,6.347e-08,7.16e-06,7.170849999999999e-06,0.00010152504149680064,5.0,199.0,199.0,0.0,186.0
552,20,1,63,AR+ -ELASTIC,0.004044,204.0,0.0,0.004044,0.00023790495041383806,0.0,0.0009515237678514384,0.0,0.0,0.0,0.0,1.39375e-09,0.004044,0.004044,0.04853260988442296,118.0,86.0,86.0,0.0,67.0
553,20,2,63,AR+ -ELASTIC,0.004043,204.0,0.0,0.004043,0.0002378461268410361,0.0,0.000951288473744005,0.0,0.0,0.0,0.0,1.39475e-09,0.004043,0.004043,0.048520609875571365,106.0,98.0,98.0,0.0,79.0
554,20,3,63,AR+ -ELASTIC,0.004033,204.0,0.0,0.004033,0.00023725789247703,0.0,0.0009489355323337483,0.0,0.0,0.0,0.0,1.40175e-09,0.004033,0.004033,0.04840061006531412,105.0,99.0,99.0,0.0,80.0
555,20,4,63,AR+ -ELASTIC,0.003798,204.0,0.0,0.003798,0.00022343424729615087,0.0,0.0008936414436776653,0.0,0.0,0.0,0.0,1.464e-09,0.003798,0.003798,0.04558058644841478,105.0,99.0,99.0,0.0,80.0
556,20,5,63,AR+ -ELASTIC,0.002453,204.0,0.0,0.002453,0.00014431586198685728,0.0,0.0005771710407888244,0.0,0.0,0.0,0.0,2.23125e-09,0.002453,0.002453,0.029440435845318885,105.0,99.0,99.0,0.0,80.0
557,20,6,63,AR+ -ELASTIC,0.000681,204.0,0.0,0.000681,4.0081094082846146e-05,9.3715e-13,0.00016022974069265596,0.0,0.0,0.0,9.3715e-13,6.8735e-09,0.000681,0.000681,0.008176543192900614,82.0,122.0,122.0,0.0,104.0
558,20,7,63,AR+ -ELASTIC,8.516e-05,204.0,0.0,8.516e-05,5.041483192511371e-06,8.115e-11,2.002983740306219e-05,0.0,0.0,3.58275e-16,8.115e-11,2.767e-08,8.516e-05,8.516e-05,0.0010284625712723195,29.0,175.0,175.0,0.0,158.0
559,20,8,63,AR+ -ELASTIC,3.753e-05,204.0,0.0,3.753e-05,2.24792977330933e-06,2.2385e-10,8.821280067563542e-06,0.0,1.0447500000000026e-21,6.3397500000000005e-15,2.2385e-10,3.2495e-08,3.753e-05,3.753e-05,0.00045857767375510336,11.0,193.0,193.0,0.0,176.0
560,20,9,63,AR+ -ELASTIC,2.672e-05,204.0,0.0,2.672e-05,1.6169714187263585e-06,3.557e-10,6.277096776636173e-06,0.0,3.768330000000009e-21,2.92375e-13,3.557e-10,3.266e-08,2.672e-05,2.672e-05,0.00032986216942017715,10.0,194.0,194.0,0.0,177.0
561,20,10,63,AR+ -ELASTIC,2.309e-05,204.0,0.0,2.309e-05,1.4059468119015758e-06,5.4825e-10,5.422727833493538e-06,0.0,7.583050000000013e-21,1.0644e-12,5.4825e-10,3.252e-08,2.309e-05,2.309e-05,0.00028681314962792146,7.0,197.0,197.0,0.0,180.0
562,20,11,63,AR+ -ELASTIC,2.155e-05,204.0,0.0,2.155e-05,1.3166161794731064e-06,5.9005e-10,5.060273466106467e-06,0.0,1.2375550000000014e-20,2.05475e-12,5.9005e-10,3.3202499999999996e-08,2.155e-05,2.155e-05,0.0002685897006125137,6.0,198.0,198.0,0.0,180.0
563,20,12,63,AR+ -ELASTIC,1.997e-05,204.0,0.0,1.997e-05,1.2250786975559918e-06,6.4775e-10,4.6884216469891615e-06,0.0,5.670650000000007e-20,4.6445e-12,6.4775e-10,3.49975e-08,1.997e-05,1.997e-05,0.00024991605430142234,6.0,198.0,198.0,0.0,180.0
564,20,13,63,AR+ -ELASTIC,1.901e-05,204.0,0.0,1.901e-05,1.169497068558612e-06,7.264499999999999e-10,4.462503567911213e-06,0.0,1.5267500000000004e-19,6.8032500000000005e-12,7.264499999999999e-10,3.72525e-08,1.901e-05,1.901e-05,0.00023857740198595685,6.0,198.0,198.0,0.0,180.0
565,20,14,63,AR+ -ELASTIC,1.83e-05,204.0,0.0,1.83e-05,1.1284157305046416e-06,8.0685e-10,4.295427864635302e-06,0.0,2.5993e-19,1.1979499999999999e-11,8.0685e-10,3.8629999999999996e-08,1.83e-05,1.83e-05,0.0002301968090229469,6.0,198.0,198.0,0.0,182.0
566,20,15,63,AR+ -ELASTIC,1.773e-05,204.0,0.0,1.773e-05,1.0954575847114622e-06,8.4265e-10,4.161302727453843e-06,0.0,3.424600000000001e-19,1.61525e-11,8.4265e-10,3.965e-08,1.773e-05,1.773e-05,0.0002234733472811383,6.0,198.0,198.0,0.0,181.0
567,20,16,63,AR+ -ELASTIC,1.684e-05,204.0,0.0,1.684e-05,1.0440638370938719e-06,8.605499999999999e-10,3.9518891375105585e-06,0.0,3.7820150000000085e-18,2.026e-11,8.605499999999999e-10,4.2024999999999994e-08,1.684e-05,1.684e-05,0.00021298902276714986,6.0,198.0,198.0,0.0,181.0
568,20,17,63,AR+ -ELASTIC,1.614e-05,204.0,0.0,1.614e-05,1.0036989958221813e-06,9.4715e-10,3.787193718818863e-06,0.0,4.235925000000009e-17,2.24875e-11,9.4715e-10,4.4455e-08,1.614e-05,1.614e-05,0.00020475459514772496,5.0,199.0,199.0,0.0,182.0
569,20,18,80,H- -ELASTIC,1.544e-05,204.0,0.0,1.544e-05,9.628733540417973e-07,1.0682e-09,3.620354108850978e-06,0.0,3.477630000000008e-16,2.4495e-11,1.0682e-09,4.7302499999999996e-08,1.543e-05,1.543e-05,0.00019642616422452667,5.0,199.0,199.0,0.0,183.0
570,20,19,63,AR+ -ELASTIC,1.484e-05,204.0,0.0,1.484e-05,9.289208694672914e-07,1.136e-09,3.4813657539885556e-06,0.0,1.3677950000000031e-15,3.2305e-11,1.136e-09,4.95925e-08,1.484e-05,1.484e-05,0.00018949985737132743,5.0,199.0,199.0,0.0,180.0
571,20,20,80,H- -ELASTIC,1.433e-05,204.0,0.0,1.433e-05,8.991258472073132e-07,1.1950000000000001e-09,3.3592492397936016e-06,0.0,2.8403400000000054e-15,4.16775e-11,1.1950000000000001e-09,5.18425e-08,1.432e-05,1.432e-05,0.00018342167283029188,5.0,199.0,199.0,0.0,183.0
572,20,21,80,H- -ELASTIC,1.387e-05,204.0,0.0,1.387e-05,8.727675133860768e-07,1.2515e-09,3.2510608931220265e-06,0.0,5.417100000000009e-15,5.1025e-11,1.2515e-09,5.3925e-08,1.386e-05,1.386e-05,0.00017804457273075966,5.0,199.0,199.0,0.0,184.0
573,20,22,80,H- -ELASTIC,1.334e-05,204.0,0.0,1.334e-05,8.419276835591463e-07,1.3225e-09,3.124269748569279e-06,0.0,1.1472200000000016e-14,5.13375e-11,1.3225e-09,5.6534999999999996e-08,1.332e-05,1.332e-05,0.00017175324744606586,5.0,199.0,199.0,0.0,182.0
574,20,23,80,H- -ELASTIC,1.286e-05,204.0,0.0,1.286e-05,8.145265285336464e-07,1.4145e-09,3.011410792942807e-06,0.0,2.9551000000000026e-14,6.56875e-11,1.4145e-09,5.82025e-08,1.284e-05,1.284e-05,0.00016616341182086386,5.0,199.0,199.0,0.0,181.0
575,20,24,80,H- -ELASTIC,1.242e-05,204.0,0.0,1.242e-05,7.88934267257308e-07,1.6444999999999999e-09,2.9058213251223365e-06,0.0,7.959300000000002e-14,6.791499999999999e-11,1.6444999999999999e-09,5.804e-08,1.239e-05,1.239e-05,0.00016094259052049084,5.0,199.0,199.0,0.0,183.0
576,20,25,80,H- -ELASTIC,1.183e-05,204.0,0.0,1.183e-05,7.548730101626022e-07,1.8235000000000002e-09,2.765006718126767e-06,0.0,1.8870000000000002e-13,9.73625e-11,1.8235000000000002e-09,5.86675e-08,1.179e-05,1.179e-05,0.00015399409407317085,5.0,199.0,199.0,0.0,183.0
577,20,26,80,H- -ELASTIC,1.13e-05,204.0,0.0,1.13e-05,7.24848424250004e-07,1.941e-09,2.640489745983741e-06,0.0,1.84935e-13,1.0694000000000001e-10,1.941e-09,6.126e-08,1.126e-05,1.126e-05,0.00014786907854700082,5.0,199.0,199.0,0.0,182.0
578,20,27,80,H- -ELASTIC,9.609e-06,204.0,0.0,9.609e-06,6.266323963245135e-07,2.8415e-09,2.2306459406222207e-06,0.0,5.88725e-13,1.6444999999999999e-10,2.8415e-09,6.473e-08,9.508e-06,9.509e-06,0.00012783300885020076,5.0,199.0,199.0,0.0,184.0
579,20,28,80,H- -ELASTIC,8.346e-06,204.0,0.0,8.346e-06,5.533997427073564e-07,3.814e-09,1.9218244789239813e-06,0.0,1.0959000000000002e-12,2.0909999999999998e-10,3.814e-09,6.45775e-08,8.182e-06,8.186939999999999e-06,0.00011289354751230069,5.0,199.0,199.0,0.0,183.0
580,20,29,80,H- -ELASTIC,7.379e-06,204.0,0.0,7.379e-06,4.973972622392188e-07,4.112e-09,1.6840555803047228e-06,0.0,1.0875500000000006e-12,2.31925e-10,4.112e-09,6.347e-08,7.155e-06,7.16588e-06,0.00010146904149680064,5.0,199.0,199.0,0.0,187.0
581,21,1,63,AR+ -ELASTIC,0.004198,204.0,0.0,0.004198,0.00024696380751002033,0.0,0.0009877590534535052,0.0,0.0,0.0,0.0,1.3750000000000001e-09,0.004198,0.004198,0.05038061673204415,118.0,86.0,86.0,0.0,67.0
582,21,2,63,AR+ -ELASTIC,0.004198,204.0,0.0,0.004198,0.0002469638077624523,0.0,0.0009877590533885663,0.0,0.0,0.0,0.0,1.3765e-09,0.004198,0.004198,0.05038061678354027,106.0,98.0,98.0,0.0,79.0
583,21,3,63,AR+ -ELASTIC,0.004187,204.0,0.0,0.004187,0.00024631674981721386,0.0,0.000985170817872839,0.0,0.0,0.0,0.0,1.3835e-09,0.004187,0.004187,0.05024861696271162,105.0,99.0,99.0,0.0,81.0
584,21,4,63,AR+ -ELASTIC,0.003942,204.0,0.0,0.003942,0.00023190487195402475,0.0,0.0009275237873821516,0.0,0.0,0.0,0.0,1.45525e-09,0.003942,0.003942,0.04730859387862105,105.0,99.0,99.0,0.0,80.0
585,21,5,63,AR+ -ELASTIC,0.002535,204.0,0.0,0.002535,0.0001491394111062035,0.0,0.0005964651533505553,0.0,0.0,0.0,0.0,2.212e-09,0.002535,0.002535,0.030424439865665516,105.0,99.0,99.0,0.0,80.0
586,21,6,63,AR+ -ELASTIC,0.0006988,204.0,0.0,0.0006988,4.1128143968695957e-05,9.397e-13,0.00016441797786464972,0.0,0.0,0.0,9.397e-13,6.813e-09,0.0006988,0.0006988,0.008390141369613975,82.0,122.0,122.0,0.0,104.0
587,21,7,63,AR+ -ELASTIC,8.664e-05,204.0,0.0,8.664e-05,5.128562756666581e-06,8.1155e-11,2.0378064234416692e-05,0.0,0.0,2.1922500000000003e-16,8.1155e-11,2.7747499999999997e-08,8.664e-05,8.664e-05,0.0010462268023599826,29.0,175.0,175.0,0.0,158.0
588,21,8,63,AR+ -ELASTIC,3.804e-05,204.0,0.0,3.804e-05,2.2779737054765347e-06,2.2535e-10,8.941260576199877e-06,0.0,5.491500000000013e-22,5.6025e-15,2.2535e-10,3.25175e-08,3.804e-05,3.804e-05,0.00046470663591721304,11.0,193.0,193.0,0.0,176.0
589,21,9,63,AR+ -ELASTIC,2.709e-05,204.0,0.0,2.709e-05,1.638767907523481e-06,3.5645e-10,6.364131168936619e-06,0.0,2.0423715000000047e-21,2.9397499999999997e-13,3.5645e-10,3.266e-08,2.709e-05,2.709e-05,0.00033430865313479013,10.0,194.0,194.0,0.0,177.0
590,21,10,63,AR+ -ELASTIC,2.343e-05,204.0,0.0,2.343e-05,1.4259653829760185e-06,5.495e-10,5.5026996541592495e-06,0.0,3.959005000000007e-21,1.067875e-12,5.495e-10,3.252e-08,2.343e-05,2.343e-05,0.00029089693812710775,7.0,197.0,197.0,0.0,180.0
591,21,11,63,AR+ -ELASTIC,2.189e-05,204.0,0.0,2.189e-05,1.336628484102753e-06,5.907e-10,5.140241326052623e-06,0.0,6.478600000000009e-21,2.05875e-12,5.907e-10,3.323e-08,2.189e-05,2.189e-05,0.0002726722107569616,6.0,198.0,198.0,0.0,181.0
592,21,12,63,AR+ -ELASTIC,2.028e-05,204.0,0.0,2.028e-05,1.2433197090789124e-06,6.481000000000001e-10,4.761328335051399e-06,0.0,4.0653000000000065e-20,4.64625e-12,6.481000000000001e-10,3.5015e-08,2.028e-05,2.028e-05,0.0002536372206520981,6.0,198.0,198.0,0.0,180.0
593,21,13,63,AR+ -ELASTIC,1.931e-05,204.0,0.0,1.931e-05,1.1871467276537608e-06,7.2675e-10,4.533054420326484e-06,0.0,9.472200000000007e-20,6.80725e-12,7.2675e-10,3.7255e-08,1.931e-05,1.931e-05,0.0002421779324413672,6.0,198.0,198.0,0.0,181.0
594,21,14,63,AR+ -ELASTIC,1.859e-05,204.0,0.0,1.859e-05,1.1454763054535986e-06,8.0705e-10,4.363623293063872e-06,0.0,2.54165e-19,1.1988000000000001e-11,8.0705e-10,3.8629999999999996e-08,1.859e-05,1.859e-05,0.00023367716631253412,6.0,198.0,198.0,0.0,181.0
595,21,15,63,AR+ -ELASTIC,1.801e-05,204.0,0.0,1.801e-05,1.111931636744464e-06,8.427e-10,4.227143063662209e-06,0.0,3.371050000000001e-19,1.61525e-11,8.427e-10,3.96575e-08,1.801e-05,1.801e-05,0.00022683405389587063,6.0,198.0,198.0,0.0,181.0
596,21,16,63,AR+ -ELASTIC,1.711e-05,204.0,0.0,1.711e-05,1.0599477810379829e-06,8.606499999999999e-10,4.015372402305423e-06,0.0,3.773015000000008e-18,2.026e-11,8.606499999999999e-10,4.2024999999999994e-08,1.711e-05,1.711e-05,0.0002162293473317485,6.0,198.0,198.0,0.0,181.0
597,21,17,63,AR+ -ELASTIC,1.64e-05,204.0,0.0,1.64e-05,1.0189935634766904e-06,9.4715e-10,3.84832058690453e-06,0.0,4.23434000000001e-17,2.24875e-11,9.4715e-10,4.4455e-08,1.64e-05,1.64e-05,0.00020787468694924484,5.0,199.0,199.0,0.0,181.0
598,21,18,63,AR+ -ELASTIC,1.568e-05,204.0,0.0,1.568e-05,9.775308180829835e-07,1.0682e-09,3.6789278301142575e-06,0.0,3.477630000000008e-16,2.4495e-11,1.0682e-09,4.7305e-08,1.568e-05,1.568e-05,0.00019941628688892866,5.0,199.0,199.0,0.0,182.0
599,21,19,63,AR+ -ELASTIC,1.508e-05,204.0,0.0,1.508e-05,9.430395967329874e-07,1.136e-09,3.537778864493431e-06,0.0,1.367945000000003e-15,3.2315e-11,1.136e-09,4.96e-08,1.508e-05,1.508e-05,0.00019238007773352944,5.0,199.0,199.0,0.0,180.0
600,21,20,80,H- -ELASTIC,1.456e-05,204.0,0.0,1.456e-05,9.12655893491725e-07,1.1950000000000001e-09,3.413306167778737e-06,0.0,2.8403400000000054e-15,4.16775e-11,1.1950000000000001e-09,5.18425e-08,1.455e-05,1.455e-05,0.0001861818022723119,5.0,199.0,199.0,0.0,183.0
601,21,21,80,H- -ELASTIC,1.409e-05,204.0,0.0,1.409e-05,8.857091817347538e-07,1.2515e-09,3.302762108407047e-06,0.0,5.417100000000009e-15,5.1025e-11,1.2515e-09,5.3925e-08,1.408e-05,1.408e-05,0.00018068467307388978,5.0,199.0,199.0,0.0,184.0
602,21,22,80,H- -ELASTIC,1.355e-05,204.0,0.0,1.355e-05,8.548198421473817e-07,1.3225e-09,3.1757677716304642e-06,0.0,1.1472200000000016e-14,5.13375e-11,1.3225e-09,5.6534999999999996e-08,1.354e-05,1.354e-05,0.00017438324779806585,5.0,199.0,199.0,0.0,182.0
603,21,23,80,H- -ELASTIC,1.306e-05,204.0,0.0,1.306e-05,8.26830462955318e-07,1.4145e-09,3.0605518712036585e-06,0.0,2.955250000000003e-14,6.56875e-11,1.4145e-09,5.82025e-08,1.305e-05,1.305e-05,0.00016867341444288487,5.0,199.0,199.0,0.0,181.0
604,21,24,80,H- -ELASTIC,1.261e-05,204.0,0.0,1.261e-05,8.006499651063767e-07,1.6444999999999999e-09,2.9526054421059494e-06,0.0,7.960150000000003e-14,6.79175e-11,1.6444999999999999e-09,5.804e-08,1.259e-05,1.259e-05,0.00016333259288170085,5.0,199.0,199.0,0.0,183.0
605,21,25,80,H- -ELASTIC,1.201e-05,204.0,0.0,1.201e-05,7.660009573199551e-07,1.8235000000000002e-09,2.8094304303460475e-06,0.0,1.8870000000000002e-13,9.7365e-11,1.8235000000000002e-09,5.86675e-08,1.198e-05,1.198e-05,0.00015626419529327085,5.0,199.0,199.0,0.0,183.0
606,21,26,80,H- -ELASTIC,1.148e-05,204.0,0.0,1.148e-05,7.34897935132406e-07,1.941e-09,2.680598602870628e-06,0.0,1.84935e-13,1.0694000000000001e-10,1.941e-09,6.126e-08,1.143e-05,1.143e-05,0.00014991917876701084,5.0,199.0,199.0,0.0,182.0
607,21,27,80,H- -ELASTIC,9.758e-06,204.0,0.0,9.758e-06,6.354069239225527e-07,2.8415e-09,2.265618535211121e-06,0.0,5.88725e-13,1.6444999999999999e-10,2.8415e-09,6.473e-08,9.657e-06,9.65897e-06,0.00012962301248020075,5.0,199.0,199.0,0.0,185.0
608,21,28,80,H- -ELASTIC,8.473e-06,204.0,0.0,8.473e-06,5.609780819230426e-07,3.814e-09,1.9519681606734473e-06,0.0,1.0959000000000002e-12,2.0909999999999998e-10,3.814e-09,6.457500000000001e-08,8.311e-06,8.315939999999999e-06,0.0001144395287123007,5.0,199.0,199.0,0.0,183.0
609,21,29,80,H- -ELASTIC,7.489e-06,204.0,0.0,7.489e-06,5.039708456705913e-07,4.112e-09,1.7101299542542515e-06,0.0,1.0875500000000006e-12,2.31925e-10,4.112e-09,6.347e-08,7.267e-06,7.27788e-06,0.00010281005251680063,5.0,199.0,199.0,0.0,187.0
