global_case_id,density_group_id,local_case_id,e_over_n_v_cm2,input_01_e,input_02_ar3s,input_03_ar4sm,input_04_ar4sr,input_05_ar4spm,input_06_ar4spr,input_07_ar4p,input_08_ar4d,input_09_ar,input_10_ar2,input_11_ar2,input_12_h,input_13_h,input_14_h,input_15_h,input_16_h2,input_17_h2,input_18_h2,input_19_h3,input_20_oh,input_21_oh,input_22_oh,input_23_oh,input_24_h2o,input_25_h2ov,input_26_h2o,input_27_ho2,input_28_h2o2,input_29_h3o,input_30_o2,input_31_o2,input_32_o2,input_33_o,input_34_o,input_35_o,input_36_hv_096,input_37_hv_106,input_38_hv_126,input_39_one,input_40_te,input_41_tgas,input_42_eb,input_43_pos,input_44_position,input_45_speed,input_46_edep,input_47_pdep,input_48_m,input_49_mis
219,8,16,8e-16,1.454e-07,0.98,7.174e-07,1.462e-06,1.63e-07,1.177e-06,6.789e-07,8.653e-09,1.528e-08,9.835e-07,3.354e-09,3.249e-05,1.52e-09,8.926e-13,4.932e-09,6.145e-07,3.411e-11,2.903e-14,1.771e-12,3.331e-05,3.539e-07,2.859e-12,4.911e-07,0.01993,3.103e-05,1.11e-08,3.679e-12,1.479e-08,6.857e-07,1.561e-11,1.031e-14,2.594e-17,4.041e-08,1.695e-15,7.397e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,8,17,1e-15,1.454e-07,0.98,7.174e-07,1.462e-06,1.63e-07,1.177e-06,6.789e-07,8.653e-09,1.528e-08,9.835e-07,3.354e-09,3.249e-05,1.52e-09,8.926e-13,4.932e-09,6.145e-07,3.411e-11,2.903e-14,1.771e-12,3.331e-05,3.539e-07,2.859e-12,4.911e-07,0.01993,3.103e-05,1.11e-08,3.679e-12,1.479e-08,6.857e-07,1.561e-11,1.031e-14,2.594e-17,4.041e-08,1.695e-15,7.397e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,8,18,1.25e-15,1.454e-07,0.98,7.174e-07,1.462e-06,1.63e-07,1.177e-06,6.789e-07,8.653e-09,1.528e-08,9.835e-07,3.354e-09,3.249e-05,1.52e-09,8.926e-13,4.932e-09,6.145e-07,3.411e-11,2.903e-14,1.771e-12,3.331e-05,3.539e-07,2.859e-12,4.911e-07,0.01993,3.103e-05,1.11e-08,3.679e-12,1.479e-08,6.857e-07,1.561e-11,1.031e-14,2.594e-17,4.041e-08,1.695e-15,7.397e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,8,19,1.5e-15,1.454e-07,0.98,7.174e-07,1.462e-06,1.63e-07,1.177e-06,6.789e-07,8.653e-09,1.528e-08,9.835e-07,3.354e-09,3.249e-05,1.52e-09,8.926e-13,4.932e-09,6.145e-07,3.411e-11,2.903e-14,1.771e-12,3.331e-05,3.539e-07,2.859e-12,4.911e-07,0.01993,3.103e-05,1.11e-08,3.679e-12,1.479e-08,6.857e-07,1.561e-11,1.031e-14,2.594e-17,4.041e-08,1.695e-15,7.397e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,8,20,1.75e-15,1.454e-07,0.98,7.174e-07,1.462e-06,1.63e-07,1.177e-06,6.789e-07,8.653e-09,1.528e-08,9.835e-07,3.354e-09,3.249e-05,1.52e-09,8.926e-13,4.932e-09,6.145e-07,3.411e-11,2.903e-14,1.771e-12,3.331e-05,3.539e-07,2.859e-12,4.911e-07,0.01993,3.103e-05,1.11e-08,3.679e-12,1.479e-08,6.857e-07,1.561e-11,1.031e-14,2.594e-17,4.041e-08,1.695e-15,7.397e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,8,21,2e-15,1.454e-07,0.98,7.174e-07,1.462e-06,1.63e-07,1.177e-06,6.789e-07,8.653e-09,1.528e-08,9.835e-07,3.354e-09,3.249e-05,1.52e-09,8.926e-13,4.932e-09,6.145e-07,3.411e-11,2.903e-14,1.771e-12,3.331e-05,3.539e-07,2.859e-12,4.911e-07,0.01993,3.103e-05,1.11e-08,3.679e-12,1.479e-08,6.857e-07,1.561e-11,1.031e-14,2.594e-17,4.041e-08,1.695e-15,7.397e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,8,22,2.33e-15,1.454e-07,0.98,7.174e-07,1.462e-06,1.63e-07,1.177e-06,6.789e-07,8.653e-09,1.528e-08,9.835e-07,3.354e-09,3.249e-05,1.52e-09,8.926e-13,4.932e-09,6.145e-07,3.411e-11,2.903e-14,1.771e-12,3.331e-05,3.539e-07,2.859e-12,4.911e-07,0.01993,3.103e-05,1.11e-08,3.679e-12,1.479e-08,6.857e-07,1.561e-11,1.031e-14,2.594e-17,4.041e-08,1.695e-15,7.397e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,8,23,2.66e-15,1.454e-07,0.98,7.174e-07,1.462e-06,1.63e-07,1.177e-06,6.789e-07,8.653e-09,1.528e-08,9.835e-07,3.354e-09,3.249e-05,1.52e-09,8.926e-13,4.932e-09,6.145e-07,3.411e-11,2.903e-14,1.771e-12,3.331e-05,3.539e-07,2.859e-12,4.911e-07,0.01993,3.103e-05,1.11e-08,3.679e-12,1.479e-08,6.857e-07,1.561e-11,1.031e-14,2.594e-17,4.041e-08,1.695e-15,7.397e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,8,24,3e-15,1.454e-07,0.98,7.174e-07,1.462e-06,1.63e-07,1.177e-06,6.789e-07,8.653e-09,1.528e-08,9.835e-07,3.354e-09,3.249e-05,1.52e-09,8.926e-13,4.932e-09,6.145e-07,3.411e-11,2.903e-14,1.771e-12,3.331e-05,3.539e-07,2.859e-12,4.911e-07,0.01993,3.103e-05,1.11e-08,3.679e-12,1.479e-08,6.857e-07,1.561e-11,1.031e-14,2.594e-17,4.041e-08,1.695e-15,7.397e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,8,25,3.5e-15,1.454e-07,0.98,7.174e-07,1.462e-06,1.63e-07,1.177e-06,6.789e-07,8.653e-09,1.528e-08,9.835e-07,3.354e-09,3.249e-05,1.52e-09,8.926e-13,4.932e-09,6.145e-07,3.411e-11,2.903e-14,1.771e-12,3.331e-05,3.539e-07,2.859e-12,4.911e-07,0.01993,3.103e-05,1.11e-08,3.679e-12,1.479e-08,6.857e-07,1.561e-11,1.031e-14,2.594e-17,4.041e-08,1.695e-15,7.397e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,8,26,4e-15,1.454e-07,0.98,7.174e-07,1.462e-06,1.63e-07,1.177e-06,6.789e-07,8.653e-09,1.528e-08,9.835e-07,3.354e-09,3.249e-05,1.52e-09,8.926e-13,4.932e-09,6.145e-07,3.411e-11,2.903e-14,1.771e-12,3.331e-05,3.539e-07,2.859e-12,4.911e-07,0.01993,3.103e-05,1.11e-08,3.679e-12,1.479e-08,6.857e-07,1.561e-11,1.031e-14,2.594e-17,4.041e-08,1.695e-15,7.397e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,8,27,6e-15,1.454e-07,0.98,7.174e-07,1.462e-06,1.63e-07,1.177e-06,6.789e-07,8.653e-09,1.528e-08,9.835e-07,3.354e-09,3.249e-05,1.52e-09,8.926e-13,4.932e-09,6.145e-07,3.411e-11,2.903e-14,1.771e-12,3.331e-05,3.539e-07,2.859e-12,4.911e-07,0.01993,3.103e-05,1.11e-08,3.679e-12,1.479e-08,6.857e-07,1.561e-11,1.031e-14,2.594e-17,4.041e-08,1.695e-15,7.397e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,8,28,8e-15,1.454e-07,0.98,7.174e-07,1.462e-06,1.63e-07,1.177e-06,6.789e-07,8.653e-09,1.528e-08,9.835e-07,3.354e-09,3.249e-05,1.52e-09,8.926e-13,4.932e-09,6.145e-07,3.411e-11,2.903e-14,1.771e-12,3.331e-05,3.539e-07,2.859e-12,4.911e-07,0.01993,3.103e-05,1.11e-08,3.679e-12,1.479e-08,6.857e-07,1.561e-11,1.031e-14,2.594e-17,4.041e-08,1.695e-15,7.397e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,8,29,1e-14,1.454e-07,0.98,7.174e-07,1.462e-06,1.63e-07,1.177e-06,6.789e-07,8.653e-09,1.528e-08,9.835e-07,3.354e-09,3.249e-05,1.52e-09,8.926e-13,4.932e-09,6.145e-07,3.411e-11,2.903e-14,1.771e-12,3.331e-05,3.539e-07,2.859e-12,4.911e-07,0.01993,3.103e-05,1.11e-08,3.679e-12,1.479e-08,6.857e-07,1.561e-11,1.031e-14,2.594e-17,4.041e-08,1.695e-15,7.397e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,9,1,1e-20,1.47e-07,0.98,7.186e-07,1.463e-06,1.63e-07,1.177e-06,6.768e-07,8.61e-09,1.503e-08,9.851e-07,3.313e-09,3.827e-05,2.084e-09,1.066e-12,4.985e-09,7.208e-07,4.636e-11,3.353e-14,2.32e-12,3.918e-05,4.239e-07,3.247e-12,5.569e-07,0.01992,3.592e-05,1.094e-08,6.894e-12,2.282e-08,7.642e-07,3.083e-11,1.665e-14,6.775e-17,5.819e-08,2.421e-15,8.467e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,9,2,1e-19,1.47e-07,0.98,7.186e-07,1.463e-06,1.63e-07,1.177e-06,6.768e-07,8.61e-09,1.503e-08,9.851e-07,3.313e-09,3.827e-05,2.084e-09,1.066e-12,4.985e-09,7.208e-07,4.636e-11,3.353e-14,2.32e-12,3.918e-05,4.239e-07,3.247e-12,5.569e-07,0.01992,3.592e-05,1.094e-08,6.894e-12,2.282e-08,7.642e-07,3.083e-11,1.665e-14,6.775e-17,5.819e-08,2.421e-15,8.467e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,9,3,3e-19,1.47e-07,0.98,7.186e-07,1.463e-06,1.63e-07,1.177e-06,6.768e-07,8.61e-09,1.503e-08,9.851e-07,3.313e-09,3.827e-05,2.084e-09,1.066e-12,4.985e-09,7.208e-07,4.636e-11,3.353e-14,2.32e-12,3.918e-05,4.239e-07,3.247e-12,5.569e-07,0.01992,3.592e-05,1.094e-08,6.894e-12,2.282e-08,7.642e-07,3.083e-11,1.665e-14,6.775e-17,5.819e-08,2.421e-15,8.467e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,9,4,1e-18,1.47e-07,0.98,7.186e-07,1.463e-06,1.63e-07,1.177e-06,6.768e-07,8.61e-09,1.503e-08,9.851e-07,3.313e-09,3.827e-05,2.084e-09,1.066e-12,4.985e-09,7.208e-07,4.636e-11,3.353e-14,2.32e-12,3.918e-05,4.239e-07,3.247e-12,5.569e-07,0.01992,3.592e-05,1.094e-08,6.894e-12,2.282e-08,7.642e-07,3.083e-11,1.665e-14,6.775e-17,5.819e-08,2.421e-15,8.467e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,9,5,3e-18,1.47e-07,0.98,7.186e-07,1.463e-06,1.63e-07,1.177e-06,6.768e-07,8.61e-09,1.503e-08,9.851e-07,3.313e-09,3.827e-05,2.084e-09,1.066e-12,4.985e-09,7.208e-07,4.636e-11,3.353e-14,2.32e-12,3.918e-05,4.239e-07,3.247e-12,5.569e-07,0.01992,3.592e-05,1.094e-08,6.894e-12,2.282e-08,7.642e-07,3.083e-11,1.665e-14,6.775e-17,5.819e-08,2.421e-15,8.467e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,9,6,1e-17,1.47e-07,0.98,7.186e-07,1.463e-06,1.63e-07,1.177e-06,6.768e-07,8.61e-09,1.503e-08,9.851e-07,3.313e-09,3.827e-05,2.084e-09,1.066e-12,4.985e-09,7.208e-07,4.636e-11,3.353e-14,2.32e-12,3.918e-05,4.239e-07,3.247e-12,5.569e-07,0.01992,3.592e-05,1.094e-08,6.894e-12,2.282e-08,7.642e-07,3.083e-11,1.665e-14,6.775e-17,5.819e-08,2.421e-15,8.467e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,9,7,3e-17,1.47e-07,0.98,7.186e-07,1.463e-06,1.63e-07,1.177e-06,6.768e-07,8.61e-09,1.503e-08,9.851e-07,3.313e-09,3.827e-05,2.084e-09,1.066e-12,4.985e-09,7.208e-07,4.636e-11,3.353e-14,2.32e-12,3.918e-05,4.239e-07,3.247e-12,5.569e-07,0.01992,3.592e-05,1.094e-08,6.894e-12,2.282e-08,7.642e-07,3.083e-11,1.665e-14,6.775e-17,5.819e-08,2.421e-15,8.467e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,9,8,6e-17,1.47e-07,0.98,7.186e-07,1.463e-06,1.63e-07,1.177e-06,6.768e-07,8.61e-09,1.503e-08,9.851e-07,3.313e-09,3.827e-05,2.084e-09,1.066e-12,4.985e-09,7.208e-07,4.636e-11,3.353e-14,2.32e-12,3.918e-05,4.239e-07,3.247e-12,5.569e-07,0.01992,3.592e-05,1.094e-08,6.894e-12,2.282e-08,7.642e-07,3.083e-11,1.665e-14,6.775e-17,5.819e-08,2.421e-15,8.467e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,9,9,1e-16,1.47e-07,0.98,7.186e-07,1.463e-06,1.63e-07,1.177e-06,6.768e-07,8.61e-09,1.503e-08,9.851e-07,3.313e-09,3.827e-05,2.084e-09,1.066e-12,4.985e-09,7.208e-07,4.636e-11,3.353e-14,2.32e-12,3.918e-05,4.239e-07,3.247e-12,5.569e-07,0.01992,3.592e-05,1.094e-08,6.894e-12,2.282e-08,7.642e-07,3.083e-11,1.665e-14,6.775e-17,5.819e-08,2.421e-15,8.467e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,9,10,1.5e-16,1.47e-07,0.98,7.186e-07,1.463e-06,1.63e-07,1.177e-06,6.768e-07,8.61e-09,1.503e-08,9.851e-07,3.313e-09,3.827e-05,2.084e-09,1.066e-12,4.985e-09,7.208e-07,4.636e-11,3.353e-14,2.32e-12,3.918e-05,4.239e-07,3.247e-12,5.569e-07,0.01992,3.592e-05,1.094e-08,6.894e-12,2.282e-08,7.642e-07,3.083e-11,1.665e-14,6.775e-17,5.819e-08,2.421e-15,8.467e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,9,11,2e-16,1.47e-07,0.98,7.186e-07,1.463e-06,1.63e-07,1.177e-06,6.768e-07,8.61e-09,1.503e-08,9.851e-07,3.313e-09,3.827e-05,2.084e-09,1.066e-12,4.985e-09,7.208e-07,4.636e-11,3.353e-14,2.32e-12,3.918e-05,4.239e-07,3.247e-12,5.569e-07,0.01992,3.592e-05,1.094e-08,6.894e-12,2.282e-08,7.642e-07,3.083e-11,1.665e-14,6.775e-17,5.819e-08,2.421e-15,8.467e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,9,12,3e-16,1.47e-07,0.98,7.186e-07,1.463e-06,1.63e-07,1.177e-06,6.768e-07,8.61e-09,1.503e-08,9.851e-07,3.313e-09,3.827e-05,2.084e-09,1.066e-12,4.985e-09,7.208e-07,4.636e-11,3.353e-14,2.32e-12,3.918e-05,4.239e-07,3.247e-12,5.569e-07,0.01992,3.592e-05,1.094e-08,6.894e-12,2.282e-08,7.642e-07,3.083e-11,1.665e-14,6.775e-17,5.819e-08,2.421e-15,8.467e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,9,13,4e-16,1.47e-07,0.98,7.186e-07,1.463e-06,1.63e-07,1.177e-06,6.768e-07,8.61e-09,1.503e-08,9.851e-07,3.313e-09,3.827e-05,2.084e-09,1.066e-12,4.985e-09,7.208e-07,4.636e-11,3.353e-14,2.32e-12,3.918e-05,4.239e-07,3.247e-12,5.569e-07,0.01992,3.592e-05,1.094e-08,6.894e-12,2.282e-08,7.642e-07,3.083e-11,1.665e-14,6.775e-17,5.819e-08,2.421e-15,8.467e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,9,14,5e-16,1.47e-07,0.98,7.186e-07,1.463e-06,1.63e-07,1.177e-06,6.768e-07,8.61e-09,1.503e-08,9.851e-07,3.313e-09,3.827e-05,2.084e-09,1.066e-12,4.985e-09,7.208e-07,4.636e-11,3.353e-14,2.32e-12,3.918e-05,4.239e-07,3.247e-12,5.569e-07,0.01992,3.592e-05,1.094e-08,6.894e-12,2.282e-08,7.642e-07,3.083e-11,1.665e-14,6.775e-17,5.819e-08,2.421e-15,8.467e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,9,15,6e-16,1.47e-07,0.98,7.186e-07,1.463e-06,1.63e-07,1.177e-06,6.768e-07,8.61e-09,1.503e-08,9.851e-07,3.313e-09,3.827e-05,2.084e-09,1.066e-12,4.985e-09,7.208e-07,4.636e-11,3.353e-14,2.32e-12,3.918e-05,4.239e-07,3.247e-12,5.569e-07,0.01992,3.592e-05,1.094e-08,6.894e-12,2.282e-08,7.642e-07,3.083e-11,1.665e-14,6.775e-17,5.819e-08,2.421e-15,8.467e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,9,16,8e-16,1.47e-07,0.98,7.186e-07,1.463e-06,1.63e-07,1.177e-06,6.768e-07,8.61e-09,1.503e-08,9.851e-07,3.313e-09,3.827e-05,2.084e-09,1.066e-12,4.985e-09,7.208e-07,4.636e-11,3.353e-14,2.32e-12,3.918e-05,4.239e-07,3.247e-12,5.569e-07,0.01992,3.592e-05,1.094e-08,6.894e-12,2.282e-08,7.642e-07,3.083e-11,1.665e-14,6.775e-17,5.819e-08,2.421e-15,8.467e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,9,17,1e-15,1.47e-07,0.98,7.186e-07,1.463e-06,1.63e-07,1.177e-06,6.768e-07,8.61e-09,1.503e-08,9.851e-07,3.313e-09,3.827e-05,2.084e-09,1.066e-12,4.985e-09,7.208e-07,4.636e-11,3.353e-14,2.32e-12,3.918e-05,4.239e-07,3.247e-12,5.569e-07,0.01992,3.592e-05,1.094e-08,6.894e-12,2.282e-08,7.642e-07,3.083e-11,1.665e-14,6.775e-17,5.819e-08,2.421e-15,8.467e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,9,18,1.25e-15,1.47e-07,0.98,7.186e-07,1.463e-06,1.63e-07,1.177e-06,6.768e-07,8.61e-09,1.503e-08,9.851e-07,3.313e-09,3.827e-05,2.084e-09,1.066e-12,4.985e-09,7.208e-07,4.636e-11,3.353e-14,2.32e-12,3.918e-05,4.239e-07,3.247e-12,5.569e-07,0.01992,3.592e-05,1.094e-08,6.894e-12,2.282e-08,7.642e-07,3.083e-11,1.665e-14,6.775e-17,5.819e-08,2.421e-15,8.467e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,9,19,1.5e-15,1.47e-07,0.98,7.186e-07,1.463e-06,1.63e-07,1.177e-06,6.768e-07,8.61e-09,1.503e-08,9.851e-07,3.313e-09,3.827e-05,2.084e-09,1.066e-12,4.985e-09,7.208e-07,4.636e-11,3.353e-14,2.32e-12,3.918e-05,4.239e-07,3.247e-12,5.569e-07,0.01992,3.592e-05,1.094e-08,6.894e-12,2.282e-08,7.642e-07,3.083e-11,1.665e-14,6.775e-17,5.819e-08,2.421e-15,8.467e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,9,20,1.75e-15,1.47e-07,0.98,7.186e-07,1.463e-06,1.63e-07,1.177e-06,6.768e-07,8.61e-09,1.503e-08,9.851e-07,3.313e-09,3.827e-05,2.084e-09,1.066e-12,4.985e-09,7.208e-07,4.636e-11,3.353e-14,2.32e-12,3.918e-05,4.239e-07,3.247e-12,5.569e-07,0.01992,3.592e-05,1.094e-08,6.894e-12,2.282e-08,7.642e-07,3.083e-11,1.665e-14,6.775e-17,5.819e-08,2.421e-15,8.467e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,9,21,2e-15,1.47e-07,0.98,7.186e-07,1.463e-06,1.63e-07,1.177e-06,6.768e-07,8.61e-09,1.503e-08,9.851e-07,3.313e-09,3.827e-05,2.084e-09,1.066e-12,4.985e-09,7.208e-07,4.636e-11,3.353e-14,2.32e-12,3.918e-05,4.239e-07,3.247e-12,5.569e-07,0.01992,3.592e-05,1.094e-08,6.894e-12,2.282e-08,7.642e-07,3.083e-11,1.665e-14,6.775e-17,5.819e-08,2.421e-15,8.467e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,9,22,2.33e-15,1.47e-07,0.98,7.186e-07,1.463e-06,1.63e-07,1.177e-06,6.768e-07,8.61e-09,1.503e-08,9.851e-07,3.313e-09,3.827e-05,2.084e-09,1.066e-12,4.985e-09,7.208e-07,4.636e-11,3.353e-14,2.32e-12,3.918e-05,4.239e-07,3.247e-12,5.569e-07,0.01992,3.592e-05,1.094e-08,6.894e-12,2.282e-08,7.642e-07,3.083e-11,1.665e-14,6.775e-17,5.819e-08,2.421e-15,8.467e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,9,23,2.66e-15,1.47e-07,0.98,7.186e-07,1.463e-06,1.63e-07,1.177e-06,6.768e-07,8.61e-09,1.503e-08,9.851e-07,3.313e-09,3.827e-05,2.084e-09,1.066e-12,4.985e-09,7.208e-07,4.636e-11,3.353e-14,2.32e-12,3.918e-05,4.239e-07,3.247e-12,5.569e-07,0.01992,3.592e-05,1.094e-08,6.894e-12,2.282e-08,7.642e-07,3.083e-11,1.665e-14,6.775e-17,5.819e-08,2.421e-15,8.467e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,9,24,3e-15,1.47e-07,0.98,7.186e-07,1.463e-06,1.63e-07,1.177e-06,6.768e-07,8.61e-09,1.503e-08,9.851e-07,3.313e-09,3.827e-05,2.084e-09,1.066e-12,4.985e-09,7.208e-07,4.636e-11,3.353e-14,2.32e-12,3.918e-05,4.239e-07,3.247e-12,5.569e-07,0.01992,3.592e-05,1.094e-08,6.894e-12,2.282e-08,7.642e-07,3.083e-11,1.665e-14,6.775e-17,5.819e-08,2.421e-15,8.467e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,9,25,3.5e-15,1.47e-07,0.98,7.186e-07,1.463e-06,1.63e-07,1.177e-06,6.768e-07,8.61e-09,1.503e-08,9.851e-07,3.313e-09,3.827e-05,2.084e-09,1.066e-12,4.985e-09,7.208e-07,4.636e-11,3.353e-14,2.32e-12,3.918e-05,4.239e-07,3.247e-12,5.569e-07,0.01992,3.592e-05,1.094e-08,6.894e-12,2.282e-08,7.642e-07,3.083e-11,1.665e-14,6.775e-17,5.819e-08,2.421e-15,8.467e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,9,26,4e-15,1.47e-07,0.98,7.186e-07,1.463e-06,1.63e-07,1.177e-06,6.768e-07,8.61e-09,1.503e-08,9.851e-07,3.313e-09,3.827e-05,2.084e-09,1.066e-12,4.985e-09,7.208e-07,4.636e-11,3.353e-14,2.32e-12,3.918e-05,4.239e-07,3.247e-12,5.569e-07,0.01992,3.592e-05,1.094e-08,6.894e-12,2.282e-08,7.642e-07,3.083e-11,1.665e-14,6.775e-17,5.819e-08,2.421e-15,8.467e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,9,27,6e-15,1.47e-07,0.98,7.186e-07,1.463e-06,1.63e-07,1.177e-06,6.768e-07,8.61e-09,1.503e-08,9.851e-07,3.313e-09,3.827e-05,2.084e-09,1.066e-12,4.985e-09,7.208e-07,4.636e-11,3.353e-14,2.32e-12,3.918e-05,4.239e-07,3.247e-12,5.569e-07,0.01992,3.592e-05,1.094e-08,6.894e-12,2.282e-08,7.642e-07,3.083e-11,1.665e-14,6.775e-17,5.819e-08,2.421e-15,8.467e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,9,28,8e-15,1.47e-07,0.98,7.186e-07,1.463e-06,1.63e-07,1.177e-06,6.768e-07,8.61e-09,1.503e-08,9.851e-07,3.313e-09,3.827e-05,2.084e-09,1.066e-12,4.985e-09,7.208e-07,4.636e-11,3.353e-14,2.32e-12,3.918e-05,4.239e-07,3.247e-12,5.569e-07,0.01992,3.592e-05,1.094e-08,6.894e-12,2.282e-08,7.642e-07,3.083e-11,1.665e-14,6.775e-17,5.819e-08,2.421e-15,8.467e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,9,29,1e-14,1.47e-07,0.98,7.186e-07,1.463e-06,1.63e-07,1.177e-06,6.768e-07,8.61e-09,1.503e-08,9.851e-07,3.313e-09,3.827e-05,2.084e-09,1.066e-12,4.985e-09,7.208e-07,4.636e-11,3.353e-14,2.32e-12,3.918e-05,4.239e-07,3.247e-12,5.569e-07,0.01992,3.592e-05,1.094e-08,6.894e-12,2.282e-08,7.642e-07,3.083e-11,1.665e-14,6.775e-17,5.819e-08,2.421e-15,8.467e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,10,1,1e-20,1.487e-07,0.98,7.196e-07,1.464e-06,1.63e-07,1.176e-06,6.745e-07,8.562e-09,1.476e-08,9.851e-07,3.267e-09,4.407e-05,2.733e-09,1.244e-12,5.044e-09,8.284e-07,6.048e-11,3.788e-14,2.922e-12,4.504e-05,4.956e-07,3.626e-12,6.165e-07,0.01991,4.075e-05,1.077e-08,1.192e-11,3.334e-08,8.363e-07,5.554e-11,2.508e-14,1.549e-16,7.967e-08,3.287e-15,9.487e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
